"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",1,"warmup",20,12,,,
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",2,"warmup",40,10,,,
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",0,"normal",75,10,,,8
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",1,"normal",70,12,,,8.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",2,"normal",60,14,,,8.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla (Barra)",,"",3,"normal",60,12,,,8
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla Hack (Máquina)",,"",0,"normal",80,12,,,8
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Sentadilla Hack (Máquina)",,"",1,"normal",60,12,,,
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",30,12,,,7
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",30,10,,,8.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",30,10,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",25,10,,,8.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Curl de Piernas Acostado (Máquina)",,"",4,"normal",25,10,,,9
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Empuje de Caderas (Barra)",,"",0,"normal",90,12,,,8.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Empuje de Caderas (Barra)",,"",1,"normal",85,10,,,9
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Empuje de Caderas (Barra)",,"",2,"normal",80,10,,,
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Empuje de Caderas (Barra)",,"",3,"normal",80,12,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Empuje de Caderas (Barra)",,"",4,"normal",80,9,,,
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos Sentado",,"De",0,"normal",60,14,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos Sentado",,"De",1,"normal",60,10,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos Sentado",,"De",2,"normal",55,10,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos Sentado",,"De",3,"normal",55,8,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",22,13,,,9
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",22,12,,,9
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",22,10,,,9.5
"Pierna Martes y Jueves","5 ago 2023, 08:15","5 ago 2023, 09:54","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,8.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Press de Banca en Declive (Barra)",,"",0,"normal",65,9,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Press de Banca en Declive (Barra)",,"",1,"normal",60,10,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Press de Banca en Declive (Barra)",,"",2,"normal",55,13,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Press de Banca en Declive (Barra)",,"",3,"normal",55,10,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Press de Banca en Declive (Barra)",,"",4,"normal",50,12,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Arnold Press (Mancuerna)",,"",0,"normal",18,11,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Arnold Press (Mancuerna)",,"",1,"normal",18,6,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Arnold Press (Mancuerna)",,"",2,"normal",12,12,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Arnold Press (Mancuerna)",,"",3,"normal",12,8,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Extensión de Tríceps (Barra)",,"",0,"normal",20,15,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Extensión de Tríceps (Barra)",,"",1,"normal",20,8,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Extensión de Tríceps (Barra)",,"",2,"normal",20,7,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Aperturas (Máquina)",,"",0,"normal",35,8,,,
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Aperturas (Máquina)",,"",1,"normal",30,8,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Aperturas (Máquina)",,"",2,"normal",27.5,8,,,10
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Aperturas (Máquina)",,"",3,"normal",25,7,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Tríceps con Polea",,"",0,"normal",35,10,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Tríceps con Polea",,"",1,"normal",30,11,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Tríceps con Polea",,"",2,"normal",20,10,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Tríceps con Polea",,"",3,"normal",20,10,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Extensión de Tríceps (Cable)",,"",0,"normal",15,12,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Extensión de Tríceps (Cable)",,"",1,"normal",20,9,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",0,"normal",8,11,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",1,"normal",8,10,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",2,"normal",8,8,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",3,"normal",8,6,,,9.5
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",4,"normal",7,10,,,9
"Pecho triceps y hombros","4 ago 2023, 07:50","4 ago 2023, 08:57","","Elevacion Laterales (Mancuerna)",,"",5,"normal",7,12,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Sentadilla (Barra)",,"",0,"warmup",20,12,,,
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Sentadilla (Barra)",,"",1,"warmup",20,12,,,
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Sentadilla (Barra)",,"",2,"normal",50,8,,,
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto (Barra)",,"",0,"warmup",50,5,,,6
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto (Barra)",,"",1,"normal",50,6,,,6
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",0,"normal",60,5,,,
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",1,"normal",100,2,,,9
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",2,"normal",110,1,,,10
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",3,"normal",110,1,,,10
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",4,"normal",100,3,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",5,"normal",90,5,,,9
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Sumo",,"",6,"normal",80,10,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Romano (Barra)",,"",0,"normal",60,6,,,7
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Romano (Barra)",,"",1,"normal",60,9,,,8
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Peso Muerto Romano (Barra)",,"",2,"normal",60,6,,,8
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Abducción de Caderas",,"",0,"normal",65,14,,,8
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Abducción de Caderas",,"",1,"normal",65,14,,,8
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Abducción de Caderas",,"",2,"normal",70,12,,,9
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Abducción de Caderas",,"",3,"normal",60,16,,,8.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Aducción de Caderas",,"",0,"normal",55,20,,,7
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Aducción de Caderas",,"",1,"normal",60,14,,,8.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Aducción de Caderas",,"",2,"normal",60,12,,,9
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Aducción de Caderas",,"",3,"normal",60,8,,,8
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos Sentado",,"",0,"normal",60,13,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos Sentado",,"",1,"normal",60,8,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos Sentado",,"",2,"normal",55,12,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos Sentado",,"",3,"normal",55,9,,,
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",22,13,,,8.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",22,12,,,9
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",22,10,,,9.5
"Pierna sabado","3 ago 2023, 19:37","3 ago 2023, 21:10","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Dominada",,"",0,"normal",,7,,,7.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Dominada",,"",1,"normal",,7,,,8.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Jalón al Pecho (Cable)",,"",0,"normal",65,8,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Jalón al Pecho (Cable)",,"",1,"normal",60,10,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Jalón al Pecho (Cable)",,"",2,"normal",55,10,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Jalón al Pecho (Cable)",,"",3,"normal",50,12,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Tirón a la Cara",,"",0,"normal",45,14,,,8.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Tirón a la Cara",,"",1,"normal",45,10,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Tirón a la Cara",,"",2,"normal",40,12,,,8.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Tirón a la Cara",,"",3,"normal",40,10,,,8
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Remo Sentado con Cable",,"",0,"normal",55,10,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Remo Sentado con Cable",,"",1,"normal",50,10,,,10
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Remo Sentado con Cable",,"",2,"normal",45,11,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Bíceps (Mancuerna)",,"",0,"normal",8,13,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Bíceps (Mancuerna)",,"",1,"normal",8,4,,,10
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Bíceps (Mancuerna)",,"",2,"normal",7,9,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl con Barra EZ",,"",0,"normal",25,7,,,10
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl con Barra EZ",,"",1,"normal",20,10,,,10
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl con Barra EZ",,"",2,"normal",20,8,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl con Barra EZ",,"",3,"normal",20,7,,,9.5
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,11,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,9,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Muñeca Palmas arriba",,"",2,"normal",18,7,,,9
"Espalda, bicep, hp y abs","2 ago 2023, 19:57","2 ago 2023, 21:05","","Curl de Muñeca Palmas arriba",,"",3,"normal",18,6,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",0,"warmup",20,12,,,
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",1,"warmup",20,12,,,
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",2,"warmup",40,10,,,
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",0,"normal",75,8,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",1,"normal",70,10,,,8.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",2,"normal",60,14,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Sentadilla (Barra)",,"",3,"normal",60,11,,,9
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Press de Piernas",,"",0,"normal",120,14,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Press de Piernas",,"",1,"normal",120,10,,,9
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Press de Piernas",,"",2,"normal",110,10,,,9
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",30,7,,,9.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",30,12,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",30,7,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",25,12,,,9.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Curl de Piernas Acostado (Máquina)",,"",4,"normal",25,10,,,9
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Empuje de Caderas (Barra)",,"",0,"normal",80,9,,,7
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Empuje de Caderas (Barra)",,"",1,"normal",90,9,,,8.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Empuje de Caderas (Barra)",,"",2,"normal",85,9,,,8.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Empuje de Caderas (Barra)",,"",3,"normal",80,9,,,9
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Empuje de Caderas (Barra)",,"",4,"normal",80,7,,,
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos Sentado",,"Subir peso a la próxima",0,"normal",55,15,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos Sentado",,"Subir peso a la próxima",1,"normal",55,12,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos Sentado",,"Subir peso a la próxima",2,"normal",50,12,,,9.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",22,13,,,8
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",22,12,,,9.5
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",22,10,,,10
"Pierna Martes y Jueves","1 ago 2023, 19:08","1 ago 2023, 20:42","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",22,9,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Banca en Declive (Barra)",,"",0,"normal",60,12,,,8
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Banca en Declive (Barra)",,"",1,"normal",60,9,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Banca en Declive (Barra)",,"",2,"normal",55,12,,,8.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Banca en Declive (Barra)",,"",3,"normal",55,9,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Banca en Declive (Barra)",,"",4,"normal",50,12,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Arnold Press (Mancuerna)",,"",0,"normal",20,7,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Arnold Press (Mancuerna)",,"",1,"normal",18,9,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Arnold Press (Mancuerna)",,"",2,"normal",18,4,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Arnold Press (Mancuerna)",,"",3,"normal",16,5,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Extensión de Tríceps (Barra)",,"",0,"normal",20,14,,,8.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Extensión de Tríceps (Barra)",,"",1,"normal",20,11,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Extensión de Tríceps (Barra)",,"",2,"normal",20,8,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Aperturas (Máquina)",,"",0,"normal",32.5,12,,,8.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Aperturas (Máquina)",,"",1,"normal",30,9,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Aperturas (Máquina)",,"",2,"normal",27.5,8,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Aperturas (Máquina)",,"",3,"normal",25,10,,,8.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Tríceps con Polea",,"",0,"normal",30,14,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Tríceps con Polea",,"",1,"normal",25,10,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Tríceps con Polea",,"",2,"normal",20,12,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Tríceps con Polea",,"",3,"normal",20,10,,,
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Hombros (Barra)",,"",0,"normal",30,12,,,9.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Press de Hombros (Barra)",,"",1,"normal",30,5,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Extensión de Tríceps (Cable)",,"",0,"normal",15,12,,,8.5
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Extensión de Tríceps (Cable)",,"",1,"normal",15,10,,,
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Elevacion Laterales (Mancuerna)",,"",0,"normal",8,12,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Elevacion Laterales (Mancuerna)",,"",1,"normal",8,10,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Elevacion Laterales (Mancuerna)",,"",2,"normal",8,9,,,9
"Pecho triceps y hombros","31 jul 2023, 19:43","31 jul 2023, 21:05","","Elevacion Laterales (Mancuerna)",,"",3,"normal",8,8,,,9.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Dominada",,"",0,"normal",,7,,,7.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Dominada",,"",1,"normal",,7,,,8.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Jalón al Pecho (Cable)",,"",0,"normal",60,11,,,9.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Jalón al Pecho (Cable)",,"",1,"normal",60,5,,,9.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Jalón al Pecho (Cable)",,"",2,"normal",55,7,,,9.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Jalón al Pecho (Cable)",,"",3,"normal",50,11,,,9
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Tirón a la Cara",,"",0,"normal",45,13,,,7.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Tirón a la Cara",,"",1,"normal",45,8,,,9
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Tirón a la Cara",,"",2,"normal",40,12,,,8.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Tirón a la Cara",,"",3,"normal",40,10,,,7.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Remo Sentado con Cable",,"",0,"normal",55,9,,,9
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Remo Sentado con Cable",,"",1,"normal",50,10,,,9
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Remo Sentado con Cable",,"",2,"normal",45,11,,,9.5
"Espalda, bicep, hp y abs","28 jul 2023, 19:17","28 jul 2023, 20:45","","Curl de Bíceps (Mancuerna)",,"",0,"normal",8,13,,,8.5
